frame_idx,timestamp_s,pose_label,category,karate_terms,n_persons,focal_length_px,head_x,head_y,head_z,spine_x,spine_y,spine_z,hip_l_x,hip_l_y,hip_l_z,hip_r_x,hip_r_y,hip_r_z,lfoot_x,lfoot_y,lfoot_z,rfoot_x,rfoot_y,rfoot_z
2886,120.25,transition,unknown,,1,850.6,-0.1232,-1.5918,-0.0354,0.0072,-1.6038,-0.109,-0.0616,-0.5078,-0.0707,-0.0582,-0.5094,0.1087,0.0427,-0.0873,-0.0633,-0.1715,-0.0716,0.118
2892,120.5,transition,unknown,,1,813.9,-0.1172,-1.5986,-0.0351,0.0148,-1.6079,-0.1088,-0.0566,-0.5046,-0.0736,-0.0631,-0.5063,0.1056,0.0381,-0.0769,-0.0676,-0.1878,-0.0585,0.1206
2898,120.75,transition,unknown,,1,826.2,-0.0918,-1.5906,-0.0412,0.042,-1.6009,-0.1107,-0.0553,-0.4977,-0.0649,-0.0678,-0.5017,0.1051,0.0379,-0.0627,-0.0488,-0.1894,-0.0485,0.1166
2904,121.0,transition,unknown,,1,857.3,-0.0865,-1.5917,-0.0394,0.0466,-1.6005,-0.1105,-0.0625,-0.4979,-0.0593,-0.0703,-0.5032,0.1112,0.0311,-0.0631,-0.043,-0.1896,-0.0508,0.1268
2910,121.25,transition,unknown,,1,800.3,-0.0799,-1.5897,-0.0772,0.0684,-1.6013,-0.1051,-0.0693,-0.4985,-0.0633,-0.0695,-0.5018,0.1105,0.0219,-0.0641,-0.0503,-0.1908,-0.0525,0.1258
2916,121.5,transition,unknown,,1,807.6,-0.0765,-1.5779,-0.1288,0.0708,-1.6001,-0.1058,-0.0917,-0.5021,-0.0732,-0.0759,-0.504,0.1195,0.0063,-0.0722,-0.0715,-0.1976,-0.0621,0.137
2922,121.75,transition,unknown,,1,830.6,-0.1075,-1.5769,-0.1391,0.0357,-1.6023,-0.099,-0.2075,-0.5673,-0.1845,-0.143,-0.519,0.1023,-0.0522,-0.1645,-0.1272,-0.2189,-0.0849,0.0715
2928,122.0,transition,unknown,,1,824.1,-0.1134,-1.5753,-0.1025,0.0292,-1.6104,-0.0684,-0.1047,-0.6224,-0.3366,-0.2387,-0.5518,0.0704,-0.0358,-0.241,-0.488,-0.2193,-0.1715,0.0992
2934,122.25,transition,unknown,,1,814.2,-0.0779,-1.5748,-0.1612,0.0612,-1.6094,-0.1104,-0.0271,-0.6844,-0.4096,-0.2544,-0.5622,0.1444,0.0101,-0.2709,-0.4768,-0.224,-0.2098,0.3161
2940,122.5,transition,unknown,,1,812.2,-0.0381,-1.5584,-0.215,0.0866,-1.604,-0.1409,0.0083,-0.6778,-0.3946,-0.2255,-0.559,0.152,0.0492,-0.2609,-0.4236,-0.188,-0.2153,0.3126
2946,122.75,transition,unknown,,1,804.6,-0.0412,-1.5545,-0.2254,0.0821,-1.6096,-0.1544,0.015,-0.6503,-0.3773,-0.2278,-0.557,0.1426,0.0544,-0.2325,-0.4079,-0.2037,-0.207,0.3002
2952,123.0,transition,unknown,,1,793.1,-0.1218,-1.518,-0.1999,0.0121,-1.5928,-0.1988,-0.0089,-0.6594,-0.3899,-0.237,-0.5625,0.1531,0.0317,-0.2382,-0.4221,-0.2277,-0.2009,0.3306
2958,123.25,transition,unknown,,1,828.5,-0.1046,-1.5306,-0.2519,0.0271,-1.5979,-0.2154,-0.0181,-0.6476,-0.3846,-0.2373,-0.5608,0.1614,0.0268,-0.2243,-0.4012,-0.2286,-0.1972,0.3422
2964,123.5,transition,unknown,,1,826.2,-0.0525,-1.5544,-0.2444,0.0699,-1.6036,-0.1667,-0.017,-0.6748,-0.4023,-0.2253,-0.5588,0.1768,0.0297,-0.2443,-0.4157,-0.2132,-0.2074,0.3723
2970,123.75,transition,unknown,,1,784.7,-0.047,-1.5721,-0.2189,0.0804,-1.6145,-0.1461,-0.0272,-0.6684,-0.3966,-0.2301,-0.5584,0.1642,0.0277,-0.246,-0.4104,-0.2033,-0.2039,0.3411
2976,124.0,transition,unknown,,1,762.5,-0.0322,-1.5832,-0.2094,0.0858,-1.6227,-0.1212,-0.0121,-0.6632,-0.3882,-0.2169,-0.5524,0.1554,0.0391,-0.244,-0.4066,-0.1873,-0.2049,0.3212
2982,124.25,transition,unknown,,1,786.2,-0.0312,-1.579,-0.222,0.0828,-1.6184,-0.1276,-0.0053,-0.6493,-0.3786,-0.2094,-0.5496,0.1538,0.0468,-0.2311,-0.4069,-0.1643,-0.2054,0.3093
2988,124.5,transition,unknown,,1,763.5,-0.0368,-1.571,-0.2235,0.0749,-1.6167,-0.1292,-0.0029,-0.6608,-0.3851,-0.196,-0.5396,0.1383,0.0525,-0.2423,-0.408,-0.1489,-0.1937,0.2822
2994,124.75,transition,unknown,,1,813.9,-0.0423,-1.552,-0.2672,0.064,-1.6052,-0.1726,0.0021,-0.672,-0.3888,-0.1552,-0.5258,0.1459,0.0502,-0.2449,-0.3399,-0.1269,-0.1982,0.3382
3000,125.0,transition,unknown,,1,788.5,-0.0347,-1.5449,-0.2705,0.0657,-1.5981,-0.1668,-0.0278,-0.6057,-0.3076,-0.2046,-0.5307,0.0485,0.0472,-0.2167,-0.1346,-0.1556,-0.1881,0.2981
3006,125.25,transition,unknown,,1,879.1,-0.0259,-1.5429,-0.2839,0.0702,-1.5999,-0.1787,0.0153,-0.5717,-0.2588,-0.2017,-0.686,-0.2985,0.0615,-0.2896,0.061,-0.2598,-0.3012,-0.3845
3012,125.5,transition,unknown,,1,845.7,0.0256,-1.5339,-0.2865,0.1106,-1.5917,-0.173,0.1916,-0.5038,0.0343,-0.1319,-0.6449,-0.3389,0.1381,-0.3082,0.4315,-0.1823,-0.2315,-0.5787
3018,125.75,transition,unknown,,1,842.1,0.0048,-1.5238,-0.3357,0.0929,-1.5882,-0.2264,0.2235,-0.5448,0.127,-0.1536,-0.6331,-0.3083,0.2906,-0.25,0.4494,-0.1732,-0.193,-0.4837
3024,126.0,transition,unknown,,1,867.9,0.021,-1.5151,-0.3606,0.1097,-1.5771,-0.2502,0.2126,-0.5489,0.1543,-0.1587,-0.6472,-0.3178,0.2605,-0.2888,0.5057,-0.1948,-0.212,-0.4633
3030,126.25,transition,unknown,,1,850.8,0.0199,-1.5234,-0.349,0.11,-1.5851,-0.2395,0.2145,-0.5394,0.1362,-0.167,-0.6436,-0.3129,0.2636,-0.2835,0.4946,-0.2115,-0.2001,-0.4751
3036,126.5,transition,unknown,,1,858.1,0.0202,-1.5172,-0.363,0.1122,-1.577,-0.2543,0.2105,-0.5377,0.1373,-0.1737,-0.6368,-0.3036,0.2542,-0.2883,0.5014,-0.2267,-0.1896,-0.4671
3042,126.75,transition,unknown,,1,859.8,0.0167,-1.5132,-0.3683,0.1083,-1.5712,-0.2582,0.2088,-0.5453,0.1516,-0.1728,-0.6377,-0.3026,0.2525,-0.3036,0.5178,-0.2262,-0.1938,-0.4545
3048,127.0,transition,unknown,,1,851.0,0.0168,-1.5157,-0.3705,0.1069,-1.5755,-0.2604,0.2062,-0.5415,0.1503,-0.1773,-0.6298,-0.2949,0.256,-0.2922,0.5127,-0.2356,-0.1826,-0.4523
3054,127.25,transition,unknown,,1,876.6,0.0157,-1.5092,-0.3757,0.1006,-1.5712,-0.2625,0.2039,-0.5462,0.1533,-0.1593,-0.6211,-0.2912,0.2561,-0.2922,0.509,-0.2377,-0.1796,-0.459
3060,127.5,transition,unknown,,1,858.4,0.0291,-1.4789,-0.4006,0.1047,-1.5576,-0.2912,0.2156,-0.5464,0.1601,-0.0724,-0.5854,-0.2895,0.2592,-0.2721,0.5003,-0.1123,-0.1895,-0.4153
3066,127.75,transition,unknown,,1,900.2,0.163,-1.4461,-0.3878,0.2033,-1.537,-0.2697,0.2586,-0.5711,0.1817,0.0543,-0.5669,-0.2616,0.3044,-0.3088,0.5175,0.0562,-0.1676,-0.2752
3072,128.0,transition,unknown,,1,859.9,0.2748,-1.4719,-0.2209,0.2525,-1.5727,-0.1091,0.257,-0.5462,0.0782,0.1429,-0.5305,-0.1819,-0.0605,-0.2811,0.2129,0.1351,-0.1565,-0.1129
3078,128.25,transition,unknown,,1,836.6,0.292,-1.4965,0.049,0.1877,-1.5946,0.0927,0.1189,-0.6105,0.3389,0.2202,-0.5347,0.0806,-0.1031,-0.2659,0.175,0.129,-0.1545,0.1452
3084,128.5,transition,unknown,,1,884.1,0.1215,-1.5625,0.1523,-0.0012,-1.6253,0.0837,-0.0816,-0.5995,0.3165,0.103,-0.5488,0.2151,-0.1519,-0.1989,0.1733,0.0476,-0.1152,0.2228
3090,128.75,transition,unknown,,1,838.7,-0.1525,-1.5849,0.063,-0.1208,-1.6028,-0.086,-0.2715,-0.6677,0.2632,-0.0736,-0.5794,0.2715,-0.0995,-0.2801,0.1894,-0.0821,-0.1996,0.224
3096,129.0,transition,unknown,,1,917.1,-0.2243,-1.5459,-0.116,-0.0865,-1.5955,-0.151,-0.3463,-0.652,0.0789,-0.1772,-0.5792,0.2297,-0.0961,-0.3008,0.0483,-0.1566,-0.19,0.2056
3102,129.25,transition,unknown,,1,858.6,-0.1943,-1.5291,-0.1808,-0.054,-1.5855,-0.1706,-0.3448,-0.6411,-0.1353,-0.1816,-0.5918,0.2714,-0.1427,-0.2524,-0.1778,-0.1511,-0.1932,0.3704
3108,129.5,transition,unknown,,1,829.5,-0.1442,-1.5307,-0.1871,-0.0026,-1.5821,-0.1779,-0.2327,-0.5962,-0.282,-0.1442,-0.6379,0.3663,-0.104,-0.2037,-0.4498,-0.1024,-0.2377,0.5506
3114,129.75,transition,unknown,,1,805.6,-0.1285,-1.538,-0.22,0.0161,-1.5862,-0.2114,-0.1875,-0.6035,-0.3145,-0.135,-0.6168,0.3446,-0.0327,-0.1866,-0.3562,-0.0795,-0.2724,0.6133
3120,130.0,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,772.4,-0.1145,-1.5507,-0.1958,0.0279,-1.601,-0.2193,-0.2071,-0.6063,-0.3042,-0.136,-0.6275,0.3508,-0.009,-0.2147,-0.3402,-0.0818,-0.3,0.5972
3126,130.25,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,837.0,-0.1883,-1.4927,-0.1693,-0.0782,-1.5544,-0.257,-0.2017,-0.5677,-0.2512,-0.1317,-0.6511,0.3712,-0.0167,-0.1618,-0.3281,-0.1113,-0.3522,0.6808
3132,130.5,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,777.5,-0.2516,-1.4815,-0.1409,-0.1485,-1.5418,-0.2381,-0.216,-0.5564,-0.2404,-0.1729,-0.6644,0.3759,-0.0365,-0.1457,-0.3432,-0.1372,-0.3171,0.6617
3138,130.75,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,758.7,-0.2179,-1.4623,-0.1516,-0.1143,-1.5294,-0.2435,-0.1955,-0.5551,-0.2285,-0.1372,-0.6593,0.3757,0.0004,-0.1454,-0.2978,-0.1306,-0.3427,0.6962
3144,131.0,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,767.1,-0.2151,-1.4755,-0.1751,-0.0949,-1.5453,-0.241,-0.1818,-0.5672,-0.2565,-0.1336,-0.6627,0.3781,0.0189,-0.1632,-0.3165,-0.115,-0.3491,0.6938
3150,131.25,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,783.1,-0.1615,-1.4983,-0.2716,-0.0273,-1.5635,-0.236,-0.1779,-0.5693,-0.2592,-0.1229,-0.6397,0.3628,0.0112,-0.1632,-0.3466,-0.1213,-0.311,0.6689
3156,131.5,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,765.9,-0.1371,-1.5051,-0.2747,-0.0,-1.5578,-0.2305,-0.1867,-0.5768,-0.2648,-0.1281,-0.6398,0.3607,0.0018,-0.1729,-0.3567,-0.1189,-0.3112,0.6571
3162,131.75,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,766.0,-0.1179,-1.4981,-0.2963,0.0179,-1.5546,-0.2538,-0.1829,-0.5709,-0.2646,-0.1415,-0.6437,0.3623,0.0069,-0.1591,-0.335,-0.1312,-0.3204,0.668
3168,132.0,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,761.3,-0.108,-1.5002,-0.2798,0.0275,-1.5582,-0.2377,-0.1756,-0.5792,-0.2809,-0.1503,-0.635,0.3518,0.0133,-0.1742,-0.3706,-0.1521,-0.3087,0.6451
3174,132.25,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,785.9,-0.1766,-1.4849,-0.2215,-0.0445,-1.5487,-0.2671,-0.1837,-0.5717,-0.2791,-0.1695,-0.642,0.3582,0.0002,-0.1565,-0.3382,-0.1729,-0.3098,0.6688
3180,132.5,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,783.5,-0.2165,-1.466,-0.1954,-0.0945,-1.5286,-0.2635,-0.1928,-0.5732,-0.2622,-0.1659,-0.6536,0.363,-0.008,-0.1592,-0.3334,-0.1803,-0.3183,0.6654
3186,132.75,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,774.3,-0.2075,-1.472,-0.1672,-0.0926,-1.5373,-0.2458,-0.1929,-0.5752,-0.2658,-0.1698,-0.6559,0.3626,-0.0026,-0.161,-0.3379,-0.1754,-0.319,0.6602
3192,133.0,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,771.0,-0.206,-1.4759,-0.1708,-0.0875,-1.5392,-0.246,-0.1907,-0.5736,-0.2645,-0.1743,-0.6623,0.3649,-0.0004,-0.1592,-0.3362,-0.1799,-0.3252,0.666
3198,133.25,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,763.8,-0.1443,-1.4997,-0.2772,-0.006,-1.5575,-0.2426,-0.1842,-0.5736,-0.2727,-0.1778,-0.6576,0.3619,0.0088,-0.1577,-0.3365,-0.1791,-0.3189,0.6531
3204,133.5,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,779.6,-0.11,-1.5147,-0.2713,0.0299,-1.5642,-0.231,-0.175,-0.5678,-0.2654,-0.1633,-0.6481,0.3574,0.0189,-0.1583,-0.3445,-0.165,-0.3159,0.648
3210,133.75,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,756.2,-0.0823,-1.521,-0.2762,0.06,-1.5686,-0.2426,-0.1714,-0.5859,-0.2987,-0.1707,-0.6584,0.3639,0.0177,-0.1755,-0.3653,-0.1634,-0.3256,0.6473
3216,134.0,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,761.2,-0.0594,-1.5344,-0.2685,0.0812,-1.582,-0.2318,-0.169,-0.594,-0.3037,-0.1621,-0.6525,0.3572,0.0156,-0.1852,-0.3613,-0.1689,-0.3204,0.6616
3222,134.25,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,776.1,-0.0779,-1.5552,-0.2309,0.0679,-1.5943,-0.2088,-0.1639,-0.5884,-0.3142,-0.1697,-0.6536,0.3656,0.0301,-0.18,-0.387,-0.1464,-0.3165,0.6467
3228,134.5,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,776.2,-0.1069,-1.5657,-0.2256,0.0424,-1.5992,-0.2188,-0.1676,-0.575,-0.2887,-0.1565,-0.6477,0.3588,0.0356,-0.1735,-0.3584,-0.148,-0.319,0.6603
3234,134.75,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,776.0,-0.0955,-1.5565,-0.2229,0.0514,-1.5998,-0.2158,-0.1552,-0.5788,-0.302,-0.1415,-0.646,0.364,0.0482,-0.1802,-0.3644,-0.1508,-0.332,0.6625
3240,135.0,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,765.2,-0.1047,-1.5582,-0.2245,0.043,-1.6,-0.2223,-0.1598,-0.5826,-0.3069,-0.1387,-0.6487,0.3691,0.0457,-0.1843,-0.3738,-0.1351,-0.3294,0.6671
3246,135.25,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,739.5,-0.1089,-1.5578,-0.2261,0.0383,-1.6009,-0.2212,-0.1661,-0.5793,-0.2991,-0.1354,-0.6354,0.3587,0.0368,-0.1797,-0.3671,-0.1369,-0.3143,0.6512
3252,135.5,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,839.8,-0.0057,-1.5658,-0.2794,0.0896,-1.6059,-0.1669,0.104,-0.5984,-0.3383,-0.3222,-0.6549,0.2225,0.359,-0.2374,-0.3839,-0.4333,-0.3058,0.4223
3258,135.75,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,828.5,0.0032,-1.5651,-0.2868,0.0904,-1.6068,-0.1683,0.1095,-0.5998,-0.3441,-0.3247,-0.6427,0.2127,0.3634,-0.2354,-0.4037,-0.4361,-0.2955,0.4177
3264,136.0,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,827.5,0.0045,-1.55,-0.308,0.0923,-1.5985,-0.1935,0.1097,-0.5906,-0.3382,-0.3255,-0.6426,0.2128,0.3688,-0.2281,-0.387,-0.4361,-0.2916,0.4186
3270,136.25,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,829.5,-0.0203,-1.5388,-0.3057,0.0829,-1.5957,-0.21,0.1088,-0.6005,-0.3492,-0.3269,-0.64,0.2098,0.3631,-0.2362,-0.3999,-0.4406,-0.2871,0.4081
3276,136.5,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,831.7,-0.1051,-1.5045,-0.2756,0.0277,-1.5755,-0.2564,0.1042,-0.6024,-0.3509,-0.3295,-0.645,0.209,0.3564,-0.2406,-0.4032,-0.4507,-0.2914,0.4026
3282,136.75,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,827.5,-0.1378,-1.4926,-0.2577,-0.009,-1.5734,-0.2589,0.1003,-0.6098,-0.3577,-0.3336,-0.6442,0.2005,0.3514,-0.2482,-0.4075,-0.4597,-0.2923,0.3939
3288,137.0,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,830.1,-0.1666,-1.4796,-0.2647,-0.0417,-1.5656,-0.2753,0.1023,-0.5997,-0.3479,-0.3183,-0.627,0.1993,0.35,-0.2346,-0.3902,-0.4538,-0.2743,0.3927
3294,137.25,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,834.9,-0.2008,-1.4586,-0.2688,-0.0794,-1.5475,-0.2946,0.0957,-0.5987,-0.3504,-0.3171,-0.6171,0.1836,0.2657,-0.1947,-0.3464,-0.4547,-0.2479,0.3809
3300,137.5,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,829.2,-0.2486,-1.4385,-0.2755,-0.132,-1.5315,-0.3106,0.0818,-0.6055,-0.3526,-0.3181,-0.6367,0.2037,0.2144,-0.1954,-0.3417,-0.5052,-0.2916,0.4069
3306,137.75,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,819.6,-0.2318,-1.448,-0.2842,-0.1145,-1.5445,-0.2998,0.1141,-0.6391,-0.3748,-0.3257,-0.6554,0.2209,0.2199,-0.2186,-0.387,-0.5125,-0.2951,0.4331
3312,138.0,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,824.8,-0.1281,-1.5062,-0.3236,-0.0136,-1.5823,-0.2581,0.1268,-0.6453,-0.3746,-0.3427,-0.6663,0.209,0.2395,-0.228,-0.378,-0.4904,-0.3123,0.4234
3318,138.25,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,842.4,-0.0621,-1.5291,-0.2966,0.0424,-1.587,-0.2004,0.1331,-0.6433,-0.3723,-0.3404,-0.6575,0.2043,0.2591,-0.2259,-0.364,-0.469,-0.3101,0.4241
3324,138.5,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,847.4,-0.0394,-1.5386,-0.2639,0.0406,-1.5807,-0.1397,0.1091,-0.6203,-0.3647,-0.3369,-0.6382,0.1935,0.2435,-0.1987,-0.386,-0.4766,-0.2796,0.4135
3330,138.75,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,848.7,-0.0398,-1.538,-0.2591,0.0462,-1.5764,-0.1388,0.1093,-0.6462,-0.3926,-0.332,-0.6346,0.2065,0.2348,-0.2204,-0.414,-0.4676,-0.2752,0.4255
3336,139.0,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,859.2,-0.0536,-1.5421,-0.2467,0.0458,-1.5867,-0.1386,0.1085,-0.6746,-0.403,-0.3483,-0.67,0.2168,0.2359,-0.2522,-0.4138,-0.4621,-0.3129,0.4524
3342,139.25,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,860.9,-0.1316,-1.5049,-0.206,0.0053,-1.5708,-0.1874,0.0973,-0.6686,-0.4025,-0.352,-0.6767,0.2198,0.2304,-0.2459,-0.3964,-0.4705,-0.3171,0.455
3348,139.5,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,860.2,-0.1873,-1.4853,-0.1735,-0.0542,-1.547,-0.2185,0.0834,-0.6617,-0.403,-0.3655,-0.6794,0.2027,0.2186,-0.2364,-0.3997,-0.4894,-0.3122,0.4254
3354,139.75,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,856.8,-0.1993,-1.4768,-0.1789,-0.0694,-1.5401,-0.2305,0.0749,-0.6589,-0.4016,-0.367,-0.6838,0.2016,0.2138,-0.2338,-0.3969,-0.4886,-0.3162,0.4129
3360,140.0,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,851.9,-0.2044,-1.4814,-0.1794,-0.0728,-1.5473,-0.2236,0.0697,-0.661,-0.4032,-0.3724,-0.6908,0.1993,0.2097,-0.235,-0.402,-0.4911,-0.3205,0.4044
3366,140.25,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,845.0,-0.1575,-1.5061,-0.2335,-0.0231,-1.5729,-0.1985,0.0707,-0.6578,-0.4012,-0.37,-0.6884,0.2042,0.2086,-0.2306,-0.4013,-0.497,-0.3203,0.4113
3372,140.5,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,840.8,-0.0782,-1.5394,-0.2513,0.0273,-1.5874,-0.1501,0.0859,-0.656,-0.3973,-0.3744,-0.6834,0.1902,0.2153,-0.2262,-0.3944,-0.4967,-0.3137,0.4094
3378,140.75,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,847.6,-0.061,-1.5435,-0.2487,0.0461,-1.5833,-0.1454,0.0839,-0.6592,-0.3999,-0.3754,-0.6819,0.1864,0.2158,-0.2296,-0.404,-0.497,-0.3156,0.4024
3384,141.0,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,856.5,-0.0623,-1.5474,-0.2401,0.0486,-1.587,-0.1407,0.0827,-0.6622,-0.4003,-0.3749,-0.6871,0.1917,0.2153,-0.2366,-0.397,-0.4995,-0.3223,0.4092
3390,141.25,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,852.1,-0.0729,-1.5428,-0.2469,0.043,-1.5814,-0.154,0.0734,-0.6564,-0.3993,-0.3787,-0.6988,0.2001,0.211,-0.2338,-0.3897,-0.5064,-0.3345,0.4089
3396,141.5,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,840.6,-0.063,-1.5415,-0.2198,0.064,-1.5905,-0.1499,0.0911,-0.6638,-0.3993,-0.3741,-0.6965,0.199,0.2274,-0.243,-0.4002,-0.4978,-0.3346,0.4057
3402,141.75,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,856.8,-0.0909,-1.5245,-0.2546,0.0473,-1.5802,-0.2172,0.0858,-0.6516,-0.3867,-0.3635,-0.69,0.1943,0.222,-0.2326,-0.3724,-0.5052,-0.3345,0.398
3408,142.0,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,867.0,-0.1514,-1.5055,-0.267,-0.0101,-1.5638,-0.2557,0.0201,-0.6221,-0.3662,-0.3427,-0.654,0.1719,0.2065,-0.2228,-0.398,-0.5239,-0.3085,0.3625
3414,142.25,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,873.0,-0.1605,-1.5031,-0.2613,-0.0235,-1.5708,-0.2617,0.011,-0.6097,-0.3587,-0.3258,-0.634,0.1793,0.2255,-0.2246,-0.4172,-0.5102,-0.2831,0.3738
3420,142.5,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,882.4,-0.1625,-1.4986,-0.2476,-0.0271,-1.5678,-0.2602,0.0079,-0.5909,-0.3421,-0.3242,-0.6338,0.1818,0.2535,-0.2238,-0.3909,-0.4969,-0.2849,0.3844
3426,142.75,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,896.4,-0.1679,-1.4892,-0.2469,-0.0369,-1.5646,-0.2665,0.0271,-0.591,-0.3449,-0.3313,-0.6514,0.2002,0.2811,-0.2289,-0.3874,-0.4825,-0.2937,0.4094
3432,143.0,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,922.5,-0.1762,-1.4814,-0.2091,-0.048,-1.5636,-0.2274,0.0759,-0.6075,-0.3637,-0.3297,-0.6526,0.2177,0.3102,-0.2253,-0.4046,-0.4547,-0.2865,0.4393
3438,143.25,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,928.7,-0.1892,-1.4657,-0.2559,-0.0619,-1.5474,-0.2754,0.0813,-0.5835,-0.3423,-0.3241,-0.6583,0.239,0.329,-0.2127,-0.3904,-0.4393,-0.2779,0.4418
3444,143.5,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,934.3,-0.1816,-1.4656,-0.2865,-0.0537,-1.5494,-0.2712,0.0684,-0.579,-0.3437,-0.3395,-0.653,0.2167,0.311,-0.1987,-0.41,-0.453,-0.269,0.4095
3450,143.75,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,926.9,-0.0782,-1.5017,-0.2909,0.0196,-1.572,-0.1965,0.0743,-0.6009,-0.3558,-0.3204,-0.646,0.2285,0.3153,-0.2179,-0.4318,-0.4392,-0.2714,0.4566
3456,144.0,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,914.5,-0.0251,-1.5433,-0.2707,0.0681,-1.5939,-0.1619,0.0697,-0.6202,-0.3654,-0.3259,-0.6674,0.2351,0.3151,-0.252,-0.4144,-0.4359,-0.3107,0.4441
3462,144.25,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,906.8,0.0055,-1.5427,-0.2948,0.0977,-1.5846,-0.1818,0.0729,-0.6161,-0.3613,-0.3353,-0.6674,0.2155,0.3165,-0.2498,-0.4142,-0.4351,-0.3101,0.4118
3468,144.5,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,907.7,0.0138,-1.5532,-0.2804,0.1,-1.5927,-0.1608,0.0794,-0.617,-0.3582,-0.3315,-0.6695,0.2239,0.3256,-0.251,-0.4022,-0.4357,-0.3158,0.4264
3474,144.75,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,899.1,0.0038,-1.5615,-0.2804,0.0871,-1.6027,-0.1593,0.0935,-0.6182,-0.3592,-0.3257,-0.6642,0.2315,0.3378,-0.2462,-0.3998,-0.4319,-0.3086,0.437
3480,145.0,kiba-dachi (horse riding stance),technique,kiba-dachi|horse-stance,1,917.0,-0.0125,-1.5522,-0.2914,0.0749,-1.5958,-0.1744,0.0993,-0.6096,-0.3526,-0.3182,-0.6616,0.2396,0.3517,-0.2463,-0.3975,-0.4206,-0.3079,0.4439
